,id,name,host_id,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,last_scraped,host_response_time,host_neighbourhood,neighbourhood_cleansed,city,state,market,country,latitude,longitude,availability_365,cleaning_fee,security_deposit,calendar_last_scraped
2142,4374326,N Beacon Hill Rec Room w/ Parking,18422078,Carol,19-07-2014,f,3.0,3.0,t,t,t,House,Private room,1,1.0,1.0,1.0,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$37.00,1,$0.00,1,5,46,f,moderate,f,f,3,2016-01-04,within an hour,North Beacon Hill,North Beacon Hill,Seattle,WA,Seattle,United States,47.57660540646618,-122.30193413525944,352,0.0,150.0,2016-01-04
2143,7887651,Private suite with a view rooftop,29952162,Jeff,24-03-2015,t,3.0,3.0,t,t,t,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door""}",$85.00,1,$20.00,1,200,3,f,strict,f,f,2,2016-01-04,within an hour,North Beacon Hill,North Beacon Hill,Seattle,WA,Seattle,United States,47.587861437184586,-122.31397531810909,175,30.0,300.0,2016-01-04
2144,9013441,Apartment w/full kitchen and bath,47064683,Brook And Cat,20-10-2015,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$85.00,2,$20.00,2,1125,3,f,moderate,f,f,1,2016-01-04,within an hour,North Beacon Hill,North Beacon Hill,Seattle,WA,Seattle,United States,47.58123044582929,-122.31045183422692,209,0.0,95.0,2016-01-04
2145,7362757,Via Calvi Due,8637044,Elena,04-09-2013,t,1.0,1.0,t,t,f,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo}",$84.00,2,$10.00,1,1125,52,f,flexible,f,f,1,2016-01-04,within an hour,Unknown,Brighton,Seattle,WA,Seattle,United States,47.54553222502494,-122.27222801311774,152,25.0,150.0,2016-01-04
2146,9609152,2BR Contemporary Columbia City Home,31148752,Bo,13-04-2015,f,354.0,354.0,t,t,t,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$275.00,1,$0.00,2,1125,0,f,strict,f,f,8,2016-01-04,within a few hours,Holly,Brighton,Seattle,WA,Seattle,United States,47.54396632280287,-122.27168915643624,364,155.0,0.0,2016-01-04
2147,4639040,Great Value!! The Bunny Room!!,73359,Mary,25-01-2010,f,2.0,2.0,t,t,t,Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$39.00,1,$0.00,3,1125,12,t,flexible,f,f,2,2016-01-04,within an hour,Seward Park,Brighton,Seattle,WA,Seattle,United States,47.54538739226149,-122.27302334700347,364,50.0,200.0,2016-01-04
2148,2586350,Seattle Home Close to Light Rail,2536735,Akiko And Matt,03-06-2012,t,2.0,2.0,t,t,t,House,Entire home/apt,5,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$105.00,2,$15.00,2,29,68,t,moderate,f,f,2,2016-01-04,within an hour,Brighton,Brighton,Seattle,WA,Seattle,United States,47.53898624963268,-122.27799126505847,362,40.0,95.0,2016-01-04
2149,6482409,Seattle Tiny House Near Light Rail,2536735,Akiko And Matt,03-06-2012,t,2.0,2.0,t,t,t,House,Entire home/apt,3,0.5,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$105.00,2,$10.00,2,1125,39,f,moderate,f,f,2,2016-01-04,within an hour,Brighton,Brighton,Seattle,WA,Seattle,United States,47.54048514181432,-122.27529416245038,365,40.0,200.0,2016-01-04
2150,8089214,Right off the Light Link Rail,15576272,Jennifer,15-05-2014,f,1.0,1.0,t,t,t,Apartment,Shared room,1,1.0,1.0,1.0,Futon,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",""Hot Tub"",Washer,Essentials}",$40.00,1,$0.00,1,2,0,f,flexible,f,f,1,2016-01-04,Unknown,Brighton,Brighton,Seattle,WA,Seattle,United States,47.53540733743967,-122.27983057017124,365,0.0,0.0,2016-01-04
2151,8409975,The Carousel Room w/Breakfast,26967583,Dario,30-01-2015,f,21.0,21.0,t,f,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$34.00,1,$10.00,1,1125,11,t,strict,f,f,21,2016-01-04,within an hour,University District,Brighton,Seattle,WA,Seattle,United States,47.54515616248273,-122.26994043189568,34,10.0,500.0,2016-01-04
2152,8409926,The Family Room w/ Private Bathroom,26967583,Dario,30-01-2015,f,21.0,21.0,t,f,t,House,Private room,3,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$35.00,1,$10.00,1,29,15,t,strict,f,f,21,2016-01-04,within an hour,University District,Brighton,Seattle,WA,Seattle,United States,47.54552039849873,-122.26988586166964,71,15.0,500.0,2016-01-04
2153,6107518,Lightrail to airport/downtown,30129923,Stacie,28-03-2015,f,1.0,1.0,t,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$65.00,1,$0.00,1,30,31,f,moderate,f,f,1,2016-01-04,within an hour,Brighton,Brighton,Seattle,WA,Seattle,United States,47.54438844370521,-122.28312373417482,166,25.0,0.0,2016-01-04
2154,9797000,"Lightrail, ethnic eateries, parks!",50487726,Abigail & Justin,03-12-2015,f,1.0,1.0,t,f,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",$75.00,2,$10.00,1,1125,2,f,flexible,f,f,1,2016-01-04,within an hour,Brighton,Brighton,Seattle,WA,Seattle,United States,47.53649713277183,-122.2746604356086,89,20.0,250.0,2016-01-04
2155,5242148,Modern Rustic Home,27129222,Raijina,02-02-2015,f,1.0,1.0,t,t,f,House,Entire home/apt,12,3.0,4.0,6.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$199.00,8,$15.00,2,1125,36,f,strict,f,f,1,2016-01-04,within an hour,Unknown,Brighton,Seattle,WA,Seattle,United States,47.53678301138112,-122.26829463081414,351,189.0,199.0,2016-01-04
2156,3372535,Amazing  Value! The Serene Room!!,73359,Mary,25-01-2010,f,2.0,2.0,t,t,t,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$45.00,2,$0.00,3,90,25,t,flexible,f,f,2,2016-01-04,within an hour,Seward Park,Brighton,Seattle,WA,Seattle,United States,47.54561306038226,-122.27257340203307,290,50.0,200.0,2016-01-04
2157,995443,Columbia City Studio Apartment,5468524,Tom,14-03-2013,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher""}",$85.00,2,$0.00,2,90,17,f,moderate,f,f,1,2016-01-04,within a few hours,Columbia City,Brighton,Seattle,WA,Seattle,United States,47.54517278894307,-122.27013557453864,278,0.0,100.0,2016-01-04
2158,3279728,Stylish West Seattle 3BD  ,16577139,Richard,09-06-2014,f,2.0,2.0,t,t,t,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$150.00,1,$0.00,3,30,9,f,moderate,f,f,2,2016-01-04,within a few hours,South Delridge,South Delridge,Seattle,WA,Seattle,United States,47.51750416148741,-122.36468355577983,331,200.0,0.0,2016-01-04
2159,8446766,Beautiful West Seattle Getaway,28830264,Tad,05-03-2015,f,2.0,2.0,t,f,f,House,Private room,3,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",Essentials}",$41.00,1,$0.00,1,1125,3,f,flexible,f,f,2,2016-01-04,within an hour,Unknown,South Delridge,Seattle,WA,Seattle,United States,47.519769301064834,-122.3597623377686,364,0.0,0.0,2016-01-04
2160,9733841,"Private, Cozy, Convenient W Seattle",50224557,Rebecca,30-11-2015,f,1.0,1.0,t,t,f,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Breakfast,""Pets live on this property"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$45.00,1,$0.00,1,1125,0,f,moderate,f,f,1,2016-01-04,within an hour,Unknown,South Delridge,Seattle,WA,Seattle,United States,47.526647483560495,-122.36113787103372,324,0.0,0.0,2016-01-04
2161,5852034, Maiden Mansion - Tiny House ,5934694,Hannah,15-04-2013,f,1.0,1.0,t,t,t,Bed & Breakfast,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$99.00,2,$10.00,2,1125,54,f,moderate,f,f,1,2016-01-04,within an hour,South Delridge,South Delridge,Seattle,WA,Seattle,United States,47.52553001428419,-122.3577343324363,217,25.0,95.0,2016-01-04
2162,1851837,Awesome cozy One Bedroom Apartment,9671018,Georg,27-10-2013,f,1.0,1.0,t,t,t,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$95.00,1,$25.00,1,21,9,f,moderate,f,f,1,2016-01-04,within a few hours,South Delridge,South Delridge,Seattle,WA,Seattle,United States,47.52793652313042,-122.36367436749131,156,50.0,100.0,2016-01-04
2163,7324041,Stylish studio in West Seattle,4716190,Timothy,15-01-2013,t,1.0,1.0,t,t,t,House,Entire home/apt,4,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$79.00,2,$18.00,1,30,24,t,flexible,f,f,1,2016-01-04,within an hour,South Delridge,South Delridge,Seattle,WA,Seattle,United States,47.519448857903214,-122.3624993879849,171,38.0,0.0,2016-01-04
2164,4105081,Private Bedroom in W. Seattle Home,16577139,Richard,09-06-2014,f,2.0,2.0,t,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Heating,Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$70.00,1,$0.00,2,7,2,f,flexible,f,f,2,2016-01-04,within a few hours,South Delridge,South Delridge,Seattle,WA,Seattle,United States,47.51769741829905,-122.36529944659635,365,0.0,0.0,2016-01-04
2165,8474605,"Cute, Clean West Seattle Bungalo",28830264,Tad,05-03-2015,f,2.0,2.0,t,f,f,House,Private room,2,1.0,1.0,1.0,Real Bed,{},$50.00,1,$0.00,1,13,0,f,flexible,f,f,2,2016-01-04,within an hour,Unknown,South Delridge,Seattle,WA,Seattle,United States,47.51913837079121,-122.35937156087576,365,0.0,0.0,2016-01-04
2166,5682,"Cozy Studio, min. to downtown -WiFi",8993,Maddy,03-03-2009,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$48.00,1,$5.00,3,28,297,t,strict,f,t,1,2016-01-04,within an hour,South Delridge,South Delridge,Seattle,WA,Seattle,United States,47.52397950434662,-122.35989059909596,309,25.0,0.0,2016-01-04
2167,2737012,"Cozy, Garden Studio in West Seattle",14004230,Corey & Bethanie,07-04-2014,t,1.0,1.0,t,t,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$65.00,1,$0.00,2,10,106,f,moderate,f,f,1,2016-01-04,within a few hours,Highland Park,South Delridge,Seattle,WA,Seattle,United States,47.530784950591055,-122.35545802391246,91,0.0,0.0,2016-01-04
2168,8743202,Urban Retreat in West Seattle,5435488,Valerie,12-03-2013,f,1.0,1.0,t,t,t,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$55.00,1,$10.00,1,1125,4,f,strict,f,f,1,2016-01-04,within an hour,High Point,South Delridge,Seattle,WA,Seattle,United States,47.5331485546507,-122.36550602948142,85,15.0,0.0,2016-01-04
2169,1003890,PRIVATE 3 BEDROOM HOME,5507055,Lori & Rob,17-03-2013,f,2.0,2.0,t,t,t,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,Iron}",$99.00,3,$25.00,2,33,72,f,strict,t,t,2,2016-01-04,within an hour,South Delridge,South Delridge,Seattle,WA,Seattle,United States,47.529872525244976,-122.35982333721564,355,109.0,200.0,2016-01-04
2170,8446120,Inverness1,44468692,Maneesh,17-09-2015,f,1.0,1.0,t,f,t,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,""Smoke Detector"",""Carbon Monoxide Detector""}",$150.00,1,$0.00,1,1125,0,f,flexible,f,f,1,2016-01-04,Unknown,View Ridge,View Ridge,Seattle,WA,Seattle,United States,47.69076470657127,-122.27469388041918,365,0.0,0.0,2016-01-04
2171,8153673,NE of UW mother in law apartment,35408303,Fabio,09-06-2015,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$110.00,1,$0.00,3,30,3,t,flexible,f,f,1,2016-01-04,within a few hours,Windermere,View Ridge,Seattle,WA,Seattle,United States,47.676065757795584,-122.27688351126804,359,50.0,350.0,2016-01-04
2172,7936712,Stunning Magnuson Park Condo,36652734,Jolanta,24-06-2015,t,2.0,2.0,t,t,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$120.00,2,$15.00,2,1125,11,f,moderate,f,f,1,2016-01-04,within an hour,View Ridge,View Ridge,Seattle,WA,Seattle,United States,47.68417280898952,-122.26551010669228,344,0.0,0.0,2016-01-04
2173,2642359,"Lg private bed/BA, parking, near UW",13266307,David,18-03-2014,f,1.0,1.0,t,f,t,Loft,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$49.00,1,$7.00,1,1125,59,f,flexible,f,f,1,2016-01-04,within a few hours,View Ridge,View Ridge,Seattle,WA,Seattle,United States,47.685087372072985,-122.26709930059818,359,0.0,0.0,2016-01-04
2174,6528342,Group / family home for Christmas,13208087,Bryce,17-03-2014,f,1.0,1.0,t,t,t,House,Entire home/apt,6,2.0,4.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$244.00,1,$0.00,3,4,1,f,moderate,f,f,1,2016-01-04,Unknown,View Ridge,View Ridge,Seattle,WA,Seattle,United States,47.677869134644965,-122.27183023272067,131,0.0,0.0,2016-01-04
2175,9820818,View Ridge Cottage on Burke-Gilman,50586425,Melissa,05-12-2015,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",$125.00,1,$0.00,2,31,1,t,flexible,f,f,1,2016-01-04,within an hour,View Ridge,View Ridge,Seattle,WA,Seattle,United States,47.6764701385461,-122.26818273750985,73,50.0,250.0,2016-01-04
2176,8754180,Viewridge Home,3526468,Ammen & Stephanie,10-09-2012,f,1.0,1.0,t,f,t,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in""}",$175.00,6,$50.00,3,1125,2,f,moderate,f,f,1,2016-01-04,within a day,View Ridge,View Ridge,Seattle,WA,Seattle,United States,47.68171495424424,-122.2760225278756,76,100.0,500.0,2016-01-04
2177,8904766,"""Sprocket"" room close to Downtown",33923879,Dane & Alanna,21-05-2015,f,4.0,4.0,t,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door""}",$38.00,1,$0.00,2,1125,1,f,moderate,f,f,4,2016-01-04,within an hour,Dunlap,Dunlap,Seattle,WA,Seattle,United States,47.52543166211981,-122.27823367574916,56,9.0,0.0,2016-01-04
2178,3186785,Bedouin paradise w/ full kitchen,16155674,Shannon & Ben,29-05-2014,t,3.0,3.0,t,t,t,House,Private room,6,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$70.00,3,$20.00,1,1125,22,f,moderate,f,f,3,2016-01-04,within a day,Rainier Beach,Dunlap,Seattle,WA,Seattle,United States,47.52129351472614,-122.27318225358844,145,30.0,300.0,2016-01-04
2179,1885801,Feel nature and city convenience,3302799,Janette,18-08-2012,f,1.0,1.0,t,f,t,House,Private room,4,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$150.00,4,$20.00,2,180,0,f,flexible,f,f,1,2016-01-04,Unknown,Dunlap,Dunlap,Seattle,WA,Seattle,United States,47.52673959714216,-122.2747998752735,364,50.0,250.0,2016-01-04
2180,8006745,South Seattle Urban Farmhouse-,42273230,Madeleine,23-08-2015,f,1.0,1.0,t,t,t,House,Entire home/apt,4,2.0,3.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$65.00,1,$0.00,7,60,3,f,moderate,f,f,1,2016-01-04,within a day,Seward Park,Dunlap,Seattle,WA,Seattle,United States,47.52765189488406,-122.26596615370003,3,45.0,0.0,2016-01-04
